Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0000786~nucleosome	51	57.30337078651685	2.5151471871969316E-89	ENSG00000158406, ENSG00000180573, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000278828, ENSG00000168298, ENSG00000278463, ENSG00000278588, ENSG00000277775, ENSG00000276368, ENSG00000275126, ENSG00000274750, ENSG00000203811, ENSG00000278637, ENSG00000203852, ENSG00000277224, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197153, ENSG00000276180, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000276903, ENSG00000183598, ENSG00000270882, ENSG00000277157, ENSG00000187837, ENSG00000124575, ENSG00000274290, ENSG00000184270, ENSG00000282988, ENSG00000158373, ENSG00000273802, ENSG00000184357, ENSG00000275221, ENSG00000184678, ENSG00000197061	87	139	20562	86.71644753162987	2.4396927715810235E-87	2.4396927715810235E-87	2.2384809966052693E-87
GOTERM_CC_DIRECT	GO:0000228~nuclear chromosome	17	19.101123595505616	3.6913967486100055E-26	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000275379, ENSG00000275126, ENSG00000274750, ENSG00000278637, ENSG00000276966, ENSG00000278705, ENSG00000275714, ENSG00000278828, ENSG00000270882, ENSG00000277157, ENSG00000273983, ENSG00000277775, ENSG00000273542, ENSG00000197061	87	54	20562	74.40485312899106	3.580654846151705E-24	1.7903274230758526E-24	1.6426715531314524E-24
GOTERM_CC_DIRECT	GO:0043505~CENP-A containing nucleosome	13	14.606741573033707	2.3368512729528052E-25	ENSG00000158406, ENSG00000276180, ENSG00000277075, ENSG00000275126, ENSG00000278637, ENSG00000276966, ENSG00000124635, ENSG00000278705, ENSG00000278463, ENSG00000270882, ENSG00000277157, ENSG00000273542, ENSG00000197061	87	18	20562	170.6934865900383	2.266745734764221E-23	7.555819115880738E-24	6.932658776426656E-24
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	44	49.43820224719101	9.614706343422509E-20	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000180573, ENSG00000277075, ENSG00000081479, ENSG00000196787, ENSG00000196747, ENSG00000275379, ENSG00000185130, ENSG00000184260, ENSG00000276966, ENSG00000007062, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000276903, ENSG00000278828, ENSG00000278463, ENSG00000183598, ENSG00000278588, ENSG00000270882, ENSG00000277157, ENSG00000277775, ENSG00000276368, ENSG00000274290, ENSG00000184270, ENSG00000275126, ENSG00000274750, ENSG00000203811, ENSG00000278637, ENSG00000167552, ENSG00000158373, ENSG00000203852, ENSG00000273802, ENSG00000275221, ENSG00000277224, ENSG00000184678, ENSG00000274997, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197061	87	2218	20562	4.688535804234943	9.326265153119833E-18	2.3315662882799583E-18	2.1392721614115084E-18
GOTERM_CC_DIRECT	GO:0005634~nucleus	65	73.03370786516854	3.6215986187225355E-18	ENSG00000158406, ENSG00000180573, ENSG00000203668, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000278828, ENSG00000168298, ENSG00000278463, ENSG00000272325, ENSG00000255302, ENSG00000278588, ENSG00000277775, ENSG00000276368, ENSG00000112118, ENSG00000172201, ENSG00000265972, ENSG00000177853, ENSG00000275126, ENSG00000274750, ENSG00000145604, ENSG00000203811, ENSG00000278637, ENSG00000203852, ENSG00000277224, ENSG00000094916, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197153, ENSG00000276180, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000276903, ENSG00000183598, ENSG00000270882, ENSG00000277157, ENSG00000187837, ENSG00000124575, ENSG00000134986, ENSG00000181450, ENSG00000274290, ENSG00000196458, ENSG00000184270, ENSG00000282988, ENSG00000167552, ENSG00000158373, ENSG00000273802, ENSG00000184357, ENSG00000129317, ENSG00000275221, ENSG00000184678, ENSG00000197061	87	5984	20562	2.5672482943020465	3.5129506601608594E-16	7.025901320321719E-17	6.446445541326113E-17
GOTERM_CC_DIRECT	GO:0000781~chromosome, telomeric region	13	14.606741573033707	7.63527291765858E-12	ENSG00000158406, ENSG00000276180, ENSG00000112118, ENSG00000275126, ENSG00000278637, ENSG00000276966, ENSG00000278705, ENSG00000094916, ENSG00000270882, ENSG00000277157, ENSG00000276410, ENSG00000273542, ENSG00000197061	87	173	20562	17.760015945784335	7.406169011403563E-10	1.2343691216881372E-10	1.1325654827860227E-10
GOTERM_CC_DIRECT	GO:0032991~macromolecular complex	19	21.34831460674157	5.690862497463605E-10	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000275379, ENSG00000275126, ENSG00000274750, ENSG00000278637, ENSG00000276966, ENSG00000275713, ENSG00000278705, ENSG00000275714, ENSG00000278828, ENSG00000094916, ENSG00000270882, ENSG00000277157, ENSG00000273983, ENSG00000277775, ENSG00000273542, ENSG00000197061	87	703	20562	6.387698042870457	5.520136203696069E-8	7.0658247061292724E-9	6.483076276757786E-9
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	43	48.31460674157304	5.827484293714864E-10	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000180573, ENSG00000244462, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000203668, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000278828, ENSG00000255302, ENSG00000183598, ENSG00000278588, ENSG00000270882, ENSG00000277157, ENSG00000108984, ENSG00000277775, ENSG00000112118, ENSG00000163946, ENSG00000172201, ENSG00000274290, ENSG00000275126, ENSG00000274750, ENSG00000145604, ENSG00000203811, ENSG00000278637, ENSG00000158373, ENSG00000203852, ENSG00000273802, ENSG00000184357, ENSG00000277224, ENSG00000184678, ENSG00000094916, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000273542, ENSG00000197061	87	3963	20562	2.564427854203103	5.652659373911462E-8	7.0658247061292724E-9	6.483076276757786E-9
GOTERM_CC_DIRECT	GO:0000792~heterochromatin	4	4.49438202247191	0.0010665035205806909	ENSG00000163946, ENSG00000168298, ENSG00000184357, ENSG00000094916	87	48	20562	19.695402298850574	0.09832942885942675	0.01053946492441315	0.009670230703842994
GOTERM_CC_DIRECT	GO:0005576~extracellular region	20	22.47191011235955	0.001086542775712696	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000275379, ENSG00000275126, ENSG00000274750, ENSG00000203811, ENSG00000278637, ENSG00000276966, ENSG00000278705, ENSG00000275714, ENSG00000278828, ENSG00000203852, ENSG00000183598, ENSG00000270882, ENSG00000277157, ENSG00000273983, ENSG00000277775, ENSG00000273542, ENSG00000197061	87	2129	20562	2.220242626455678	0.10008228593176549	0.01053946492441315	0.009670230703842994
